Country,Status,Date,Center ID,Center,Verified,Type,Activity,Org,Capacity,Equipment (R.A.G),Staff,Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,District,Adm2 ID,Adm3,Place,Lat,Long,Address,Clinic Website,Notes (example: If closed why?),Source of info,Location in OSM,MTI: Zone,MTI: Zonal Facility,UN Team,UN Site No,UN site name,UTM,UN Gr,UNMIL Grid,UNMIL Grid New
Liberia,Open,,UN232,Ebola Treatment Unit,Y,,,International Medical Corp,,,,Yes,Yes,Yes,,,,,,,,Bong,LBR02,Suakoko,LBR0209,,Samukata,7.005653345,-9.554724,,,"OSM and Geonames Identify as ""Samukata"" - appears to be a clearing / small village to the East of a larger centre Sgt Kollie Town",,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MH 3873 7441,29NMH 3873 7441,29NMH 3873 7441
Liberia,,19.08.14,LR06-000025,Gbanla Community,,Clinic,,Africare-Liberia,N/A,,,,,,,,,,,,,Bong,LBR02,Suakoko,LBR0209,,Sentoa,7.00504000000,-9.748370,,,,,,,,,,,,,,
Liberia,Open,,UN233,Zeansue Clinic,Y,Clinic,,SC-UK,,,,Nil,4,N,,,,,,,,Bong,LBR02,Suakoko,LBR0209,,Zienzu,6.88117471,-9.760577,,,"Geonames & Google Earth Identify as ""Zienzu"" - imagery shows a town. Two sub-divisions of town called Zeabsue I & II

Duplicates LISGIS050 & LR06-000030",,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MH 1597 6068,29NMH 1597 6068,29NMH 1597 6068
Liberia,Open*,17/09/2014,LibBon,Bong County ETC,Y,,"ETC, Triage",IMC,55,,,,,,,,,,,12.09.2014,-,Bong,LBR02,Suakoko,LBR0209,,,6.9622195,-9.713446,,,May expand bed capacity at a later date,"http://reliefweb.int/sites/reliefweb.int/files/resources/Liberia%20Ebola%20Situation%20Report%2005.pdf; http://reliefweb.int/sites/reliefweb.int/files/resources/Liberia%20Ebola%20Situation%20Report%2006%20.pdf; WHO Foreign Medical Teams International Response; http://reliefweb.int/sites/reliefweb.int/files/resources/UNICEF%20Liberia%20Ebola%20Virus%20Disease%20Epidemic%20SitRep%20No.%2050,%205%20September%202014.pdf",http://www.openstreetmap.org/node/2912811851,,,,,,,,,
Liberia,Open,,UN243,Rock Crusher Clinic,,,,MoHSW,,,,Nil,1,N,,,,,,,,Bong,LBR02,Tukpablee,LBR0210,,Gebo Town,6.509638807,-9.508756,,,"OSM & GeoNames Identify as ""Gebo Town"" imagery shows a town",,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MH 4375 1957,29NMH 4375 1957,29NMH 4375 1957
Liberia,Open,22.10.14,UN245,Belefanai Clinic,,Clinic,,MDM,,,,Nil,2,N,,,,,,,,Bong,LBR02,Zota,LBR0212,,Belefanai,7.26258,-9.436080,,,OSM & geonames do not identify this as a populated area.,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 5178 289,29NMJ 5178 289,29NMJ 5178 289
Liberia,Open ,19.08.14,UN248,Botota Clinic,Y,Clinic,,MoSHW,N/A,,,Nil,2,N,,,,,,,,Bong,LBR02,Zota,LBR0212,,Botata,6.65331331,-9.376816,,,"Geonames identifies as ""Botata"" imagery shows a town, Alt Id - Dupl LISGIS028; LR06-000016",,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MH 5835 3544,29NMH 5835 3544,29NMH 5835 3544
Liberia,,19.08.14,LR06-000002,Gbalatuah,,Clinic,,Africare-Liberia,N/A,,,,,,,,,,,,,Bong,LBR02,Zota,LBR0212,,Gbalatuah,7.31219000000,-9.511170,,,,,,,,,,,,,,
Liberia,,19.08.14,LR06-000001,Gbansuesuloma,,Clinic,,MDM,N/A,,,,,,,,,,,,,Bong,LBR02,Zota,LBR0212,,Gbansatauma,7.23460000000,-9.615680,,,,,,,,,,,,,,
Liberia,Open,,UN249,Bar Ta Clinic,,Clinic,,"MoHSW, MDM",,,,Nil,1,N,,,,,,,,Bong,LBR02,Zota,LBR0212,,Gbata Number Two,6.710810507,-9.295427,,,"OSM & GeoNames Identify as ""Gbata Number Two"" poor imagery",,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MH 6735 4179,29NMH 6735 4179,29NMH 6735 4179
Liberia,Open,19.08.14,LR06-000038,Naama,Y,Clinic,,Africare-Liberia,N/A,,,Nil,2,N,,,,,,,,Bong,LBR02,Zota,LBR0212,,Namata,7.25802000000,-9.352020,,,,,,,,,,,,,,
Liberia,,19.08.14,UN247,Shankpalai Clinic,Y,,,MDM,,,,Not Known,Not Known,N,,,,,,,,Bong,LBR02,Zota,LBR0212,,Shankpalai,7.368504794,-9.335258,,,"Geonames and OSM identify as ""Shankpalai"" (overexposed) imagery shows crossroads and some evidence of development ",,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 630 145,29NMJ 630 145,29NMJ 630 145
Liberia,,,UN034,Belle Baloma Clinic,Y,,,,,,,1 OIC,3,,,,,,,,,Gbarpolu,LBR03,Belleh,LBR0301,,Belle Mbaloma,7.567459079,-9.971742,,,"Geonames and OSM identify as ""Belle Mbaloma"" (low res) imagery shows a clearing in the forest",,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 928 366,29NLJ 928 366,29NLJ 928 366
Liberia,Open,,UN035,Fassama Clinic,Y,Clinic,,AHA,,,,1 OIC,3,,,,,,,,,Gbarpolu,LBR03,Belleh,LBR0301,,Fassama,7.519487118,-9.987948,,,OSM identifies as Fassama (Geonames suggests the coordinates of Fassama are 1.3 KM West of the clearing in the imagery),,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 910 313,29NLJ 910 313,29NLJ 910 313
Liberia,,,UN036,Bellekpalunu Clinic,,,,,,,,1 OIC,2,,,,,,,,,Gbarpolu,LBR03,Bokomu,LBR0302,,Belle Kpamu,7.157089577,-10.242505,,,Geonames suggests multiple names (Belle Kpamu) OSM suggests Belekpalumu,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 628 913,29NLH 628 913,29NLH 628 913
Liberia,,19.08.14,LR45-000004,Gbangay,,Clinic,,"AHA, GOL",N/A,,,,,,,,,,,,,Gbarpolu,LBR03,Bokomu,LBR0302,,Gbangay,7.18472000000,-10.308540,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,,UN037,Gumgbeta Clinic,,,,,,,,1 OIC,2,,,,,,,,,Gbarpolu,LBR03,Bokomu,LBR0302,,Gumgbeta,7.257855131,-10.095150,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 791 024,29NLJ 791 024,29NLJ 791 024
Liberia,,22.10.14,UN021,Bopolu City Clinic,Y,Cinic,,,,,,2 Doctors,16,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Bopolu,7.06864917,-10.486687,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 358 816,29NLH 358 816,29NLH 358 816
Liberia,Open,19.08.14,LR45-000005,Chief Jallah Lone Medical Center,,Hospital,,AHA,55,,,,,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Bopolu,7.06560000000,-10.489560,,,Dupl LISGIS459; STF011,,,,,,,,,,,
Liberia,,,LISGIS463,Gbaayama Clinic,,Clinic,,GOL,,,,,,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Boporo,7.066218,-10.490959,,,"used Boporo, old name for capital; no data on clinic",http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR45-000006,Henry Town Clinic,,Clinic,,AHA or GOL,N/A,,,,,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Henry Town,7.26524000000,-10.352470,,,,,,,,,,,,,,
Liberia,,,UN023,Small Henry Clinic,,,,,,,,1 OIC,3,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Henry Town,7.877817642,-10.532050,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 311 711,29NLJ 311 711,29NLJ 311 711
Liberia,Open,19.08.14,UN025,Gokanla Clinic,Y,Clinic,,AHA,,,,1 OIC,2,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Jallah Lone,6.930709571,-10.634657,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 194 664,29NLH 194 664,29NLH 194 664
Liberia,,19.08.14,LR45-000003,Gbaryamah,,Clinic,,AHA,N/A,,,,,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Jojoma,7.02180000000,-10.626960,,,,,,,,,,,,,,
Liberia,,19.08.14,LR45-000002,Bambuta Clinic,,Clinic,,AHA or GOL,N/A,,,,,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Lot Carey Mission,6.95492000000,-10.545820,,,,,,,,,,,,,,
Liberia,,19.08.14,UN026,Totaquelleh Clinic,,Clinic,,"AHA, GOL",,,,1 OIC,2,,,,,,,,,Gbarpolu,LBR03,Bopolu,LBR0303,,Totoquelle,7.066218936,-10.395251,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 459 813,29NLH 459 813,29NLH 459 813
Liberia,Open,19.08.14,UN027,Gbarma Town Community Clinic,,Clinic,,AHA,,,,No,1,,,,,,,,,Gbarpolu,LBR03,Gbarma,LBR0304,,Gbaama,6.995254445,-10.788726,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 024 736,29NLH 024 736,29NLH 024 736
Liberia,,,UN029,Tarpoima Clinic,,,,,,,,1 OIC,2,,,,,,,,,Gbarpolu,LBR03,Gbarma,LBR0304,,Takpoima,7.171086247,-10.676241,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 149 930,29NLH 149 930,29NLH 149 930
Liberia,Open*,19.08.14,UN031,Weasua Clinic,,Clinic,,GOL,N/A,,,1 OIC,3,,,,,,,,,Gbarpolu,LBR03,Gbarma,LBR0304,,Weasua,7.316279958,-10.530061,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 311 090,29NLJ 311 090,29NLJ 311 090
Liberia,,19.08.14,UN030,Yangaya Clinic,,Clinic,,GOL,N/A,,,1 OIC,4,,,,,,,,,Gbarpolu,LBR03,Gbarma,LBR0304,,Yangaya,7.11060,-10.76018,,,"Location taken from LR45-000007 (was listed as 7.124018369,  -10.6896476, but in the middle of nowhere)",,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 134 878,29NLH 134 878,29NLH 134 878
Liberia,,19.08.14,LR03-000008,Yomo Town,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Gbarpolu,LBR03,Gbarma,LBR0304,,Yomoto,6.94755000000,-10.765090,,,,,,,,,,,,,,
Liberia,,,UN028,Yomo Town Clinic,,Clinic,,MOHSW,,,,1 OIC,4,,,,,,,,,Gbarpolu,LBR03,Gbarma,LBR0304,,Yomoto,6.951946699,-10.764131,,,A difference source indicates district is Senjeh, http://liberia.ushahidi.com/reports/view/163,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 051 688,29NLH 051 688,29NLH 051 688
Liberia,Open,19.08.14,UN038,Kpayeakwelle Clinic,,1 Public Clinic,,"AHA, GOL",,,,,,,,,,,,,,Gbarpolu,LBR03,Gounwolaila,LBR0305,,Baikole,7.139622725,-9.985300,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 912 893,29NLH 912 893,29NLH 912 893
Liberia,,,UN039,Gbalyamah Clinic,,1 Public Clinic,,,,,,,,,,,,,,,,Gbarpolu,LBR03,Gounwolaila,LBR0305,,Moipata,7.135952079,-10.009741,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LH 885 889,29NLH 885 889,29NLH 885 889
Liberia,,19.08.14,LR45-000011,Kungbor Clinic,,Clinic,,AHA or GOL,N/A,,,1 oic,2,,,,,,,,,Gbarpolu,LBR03,Kongba,LBR0306,,Kongbor,7.64716000000,-10.575850,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 259 458,29NLJ 259 458,29NLJ 259 458
Liberia,,,UN033,Zuie Clinic,Y,,,,,,,1 OIC,2,,,,,,,,,Gbarpolu,LBR03,Kongba,LBR0306,,Teh,7.65923703,-10.460557,,,,,,,,UNMO TEAM SITE 01(TUBMANBURG),1,Tubmanburg,29N,LJ 389 469,29NLJ 389 469,29NLJ 389 469
Liberia,,19.08.14,LR09-000015,SATMH - Mittal Steel,,Hospital,,Private - for profit,10,,,,,,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan,5.87101000000,-10.027550,,,,,,,,,,,,,,
Liberia,Closed,,UN080,ACFI Clinic,,Clinic,,NFP,,,,No,No,No,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.896594168,-10.024229,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 86622 51878,29NLG 86622 51878,29NLG 86622 51878
Liberia,,,UN094,ArcelorMittal Hospital,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.863308381,-10.034303," Concession Area,Buchanan City",,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,LG 855 482,29NLG 855 482,29NLG 855 482
Liberia,,19.08.14,LR09-000029,Christian Extension Ministry,,Clinic,,Faith Based Organization,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.87912000000,-10.042240,,,,,,,,,,,,,,
Liberia,,19.08.14,LR09-000028,Joriam,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.88095000000,-10.049150,,,,,,,,,,,,,,
Liberia,Open,19.08.14,UN076,Liberian Government Hospital,,Hospital,,Merlin,80,,,2,No,Yes,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.88373945,-10.039913,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 84883 50460,29NLG 84883 50460,29NLG 84883 50460
Liberia,Closed*,19.08.14,UN078,St. Peter Claver Catholic Health Center,,Health Center,,Faith Based Organization,17,,,No,4,No,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.876878649,-10.042475,,,Closed (Due to 1 Ebola case),,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 84598 49702,29NLG 84598 49702,29NLG 84598 49702
Liberia,,19.08.14,LR09-000011,Well Baby,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.88531000000,-10.034190,,,,,,,,,,,,,,
Liberia,Open,,UN079,World Wide Clinic (CEM Center Clinic),,,,,,,,NO,2,under construction,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Buchanan City,5.895552907,-10.029728,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 86013 51764,29NLG 86013 51764,29NLG 86013 51764
Liberia,,,UN097,"UNMIL Clinic, Buchanan ",,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,Commonwealth B,LBR0401,,Hanandsville,5.863308381,-10.034303,Buchanan,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,LG 855 482,29NLG 855 482,29NLG 855 482
Liberia,Open,19.08.14,LR09-000020,Edina,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 1,LBR0402,,Edina City,5.92487000000,-10.076200,,,,,,,,,,,,,,
Liberia,,19.08.14,UN108,Little Bassa,Y,Clinic,,Merlin,,,,,,,,,,,,,,Grand Bassa,LBR04,District 1,LBR0402,,Little Bassa,6.033882714,-10.215317,District 1,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,LG 655 671,29NLG 655 671,29NLG 655 671
Liberia,,19.08.14,LR09-000022,Lloydsville (Clinic),,Clinic,,Merlin (GOL?),N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 1,LBR0402,,Quetroyah,6.11825000000,-10.131550,,,,,,,,,,,,,,
Liberia,,,UN115,Loyd Ville Town,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 1,LBR0402,,Timue's,6.120904491,-10.125151,District 1,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,LG 755 767,29NLG 755 767,29NLG 755 767
Liberia,,19.08.14,LR09-000023,Jacob Lateh,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 1,LBR0402,,,6.44338000000,-10.230000,,,,,,,,,,,,,,
Liberia,,19.08.14,LR09-000027,Compound 2,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 2,LBR0403,,Compound 2,6.21586000000,-9.916270,,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,LG 980 820,29NLG 980 820,29NLG 980 820
Liberia,,19.08.14,LR09-000026,Senyah Community,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 2,LBR0403,,"Senyah, campwood",6.34486000000,-9.843000,,,,,,,,,,,,,,
Liberia,Open,,UN120,Barssegiah Town,,Clinic,,GOL,,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Barssegiah Town,6.336993877,-9.636518,District 3,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MH 296 005,29NMH 296 005,29NMH 296 005
Liberia,,,UN111,Glay Town,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Boeglay/Morris,6.172220685,-9.745680,District 3,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 175 823,29NMG 175 823,29NMG 175 823
Liberia,,19.08.14,LR09-000018,Brenda King Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Buchanan,5.89345000000,-10.021670,,,,,,,,,,,,,,
Liberia,,,STF036,"Mittal Steel Hospital,",,Hosp,,ArcelorMittal,35,,39,at least 1,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Buchanan,5.871499,-10.027783,Mittal Steel Complex,,,"http://yellowpages.cybo.com/SL/bomi,_sierra_leone/hospitals/ , http://dlca.logcluster.org/download/attachments/852030/Liberia UN Hospital Information.doc , http://corporate.arcelormittal.com/~/media/Files/A/ArcelorMittal/corporate-responsibility/publications-and-reports/archive/regi-corp-resp-reports/CR-Report-Liberia.pdf",,,,,,,,,,
Liberia,,,LISGIS075,SATMH - Mittal Steel Hosp,,Hosp,,ArcelorMittal,35,,39,at least 1,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Buchanan,5.871499,-10.027783,Mittal Steel Complex,,,"http://www.tlcafrica.com/lisgis/lisgis.htm , http://dlca.logcluster.org/download/attachments/852030/Liberia UN Hospital Information.doc , http://corporate.arcelormittal.com/~/media/Files/A/ArcelorMittal/corporate-responsibility/publications-and-reports/archive/regi-corp-resp-reports/CR-Report-Liberia.pdf",,,,,,,,,,
Liberia,Open ,19.08.14,UN082,Compound 3 Clinic,,Clinic,,GOL,N/A,,,No,2,No,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Compound #3,6.149498235,-9.789833,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,MG 12611 79795,29NMG 12611 79795,29NMG 12611 79795
Liberia,Closed,,UN087,YOU & ME Clinic,,,,,,,,NO,NO,NO,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Daybay,5.859673125,-9.941498,,,OSM & Google Earth Differ on closest Town Names. I have labed Admin 2 according to administrative boundaries in Map Library & Town Name from closest proximity town rendered OSM. Appears to be trunk road. Towns surrounding these coordinates differ considerably between platforms,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 95774 47780,29NLG 95774 47780,29NLG 95774 47780
Liberia,,19.08.14,LR09-000006,Desoe Town Clinic,,Clinic,,Merlin,N/A,,"
",,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Desoe Town,6.51592000000,-9.392520,,,,,,,,,,,,,,
Liberia,Open,,UN081,Liberian Agriculture Company (LAC) Hospital,,Hospital,,Private,70,,,2,no,yes,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Hospital camp,6.088696892,-9.737223,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,MG 18423 73065,29NMG 18423 73065,29NMG 18423 73065
Liberia,,,LISGIS409,Zammie Clinic,Y,Clinic,,GOL,,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Kpor,6.351538,-9.788089,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,,UN102,Mission Camp (LAC),,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Mission Camp,6.003029292,-9.774359,District 3,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 143 636,29NMG 143 636,29NMG 143 636
Liberia,,,UN099,Compound 3,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Paygar/Moses Cully,6.172180709,-9.773698,District 3,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 144 823,29NMG 144 823,29NMG 144 823
Liberia,Open,,UN083,Tubmanville Clinic,Y,,,,,,,no,1,No,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Sorkon,6.007440406,-9.900414,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,MG 00349 64109,29NMG 00349 64109,29NMG 00349 64109
Liberia,,19.08.14,LR09-000002,Sue Clinic,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,Sue Town,6.56151000000,-9.215050,,,,,,,,,,,,,,
Liberia,Open,19.08.14,LR09-000030,Boeglay Town,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,,6.17212000000,-9.746430,,,,,,,,,,,,,,
Liberia,,19.08.14,LR09-000005,Garduor,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 3,LBR0404,,,6.42120000000,-9.459520,,,,,,,,,,,,,,
Liberia,,,UN107,Gleabo,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Ben Town,5.704449834,-9.829033,District 4,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 082 306,29NMG 082 306,29NMG 082 306
Liberia,,19.08.14,LR09-000001,Compound 4,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Benn Town,5.90964000000,-9.710320,,,,,,,,,,,,,,
Liberia,,19.08.14,LR09-000007,Foster Town,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Foster Town,5.76089000000,-9.719040,,,,,,,,,,,,,,
Liberia,,19.08.14,LR09-000008,Little Kola (Clinic),,Clinic,,Merlin (GOL?),N/A,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Minee Town,5.70366000000,-9.828670,,,,,,,,,,,,,,
Liberia,,,UN110,Joe Pue Town,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Neo town,5.834688125,-9.840061,District 4,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 070 450,29NMG 070 450,29NMG 070 450
Liberia,,,UN105,Nyombern Town,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Nezarabli,5.762484716,-9.723451,District 4,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 199 370,29NMG 199 370,29NMG 199 370
Liberia,,19.08.14,LISGIS086,New-Cess Community Clinic,Y,Clinic,,NFP,,,,,,,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Sweegaye ??,5.82276000000,-9.909380,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,Open,,UN084,Palm Bay Clinic,Y,,,,,,,1,2,No,,,,,,,,Grand Bassa,LBR04,District 4,LBR0405,,Trade town (2),5.824703909,-9.832667,District 4,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,MG 07817 43895,29NMG 07817 43895,29NMG 07817 43895
Liberia,,,UN119,Bruskin Farm Village,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,Bruskin Farm Village,5.85352434,-9.940350,Neekreen,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,LG 959 471,29NLG 959 471,29NLG 959 471
Liberia,,19.08.14,LR09-000003,"Camphor Mission Clinic, George Z. Dean Memorial Clinic",,Clinic,,Faith Based Organization,N/A,,,,,,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,Dobibli,5.91710000000,-9.916290,,,,,,,,,,,,,,
Liberia,,,UN118,John Wleh Town,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,James wieh/Moncray,6.010976347,-9.900863,Neekreen,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 003 645,29NMG 003 645,29NMG 003 645
Liberia,,,UN116,Moncre Town,,,,,,,,,,,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,Moncray,6.004643223,-9.901756,Neekreen,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 002 638,29NMG 002 638,29NMG 002 638
Liberia,Closed,,UN089,Fortsville Town Clinic,,,,,,,,NO,NO,NO,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,,6.043880141,-10.015278,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 87643 68160,29NLG 87643 68160,29NLG 87643 68160
Liberia,Open,,UN088,SOS Children Clinic,,,,,,,,NO,2,NO,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,,6.138329856,-9.979724,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 91597 78595,29NLG 91597 78595,29NLG 91597 78595
Liberia,Open,19.08.14,UN085,St. John Clinic,,Clinic,,Merlin,,,,NO,1,No,,,,,,,,Grand Bassa,LBR04,Neekreen,LBR0406,,,6.040223445,-10.016644,,,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,LG 87491 67756,29NLG 87491 67756,29NLG 87491 67756
